CountyName,GrowthRate,WHITE,BLACK_OR_AFRICAN_AMERICAN,AMERICAN_INDIAN_AND_ALASKA_NATIVE,ASIAN,NATIVE_HAWAIIAN_AND_OTHER_PACIFIC_ISLANDER,HISPANIC_OR_LATINO
Travis County,13.09412843,0.323624595,-22.87234043,33.33333333,10.71428571,0,-1.291989664
Travis County,13.11686416,-3.785488959,-13.40206186,-12.5,10.98265896,0,-7.692307692
Travis County,13.20060325,-3.117206983,-8.888888889,-60,2.941176471,0,-1.945525292
Travis County,13.78773051,-0.406504065,22.58064516,0,12.12121212,0,-6.691449814
Travis County,13.83564578,-1.470588235,9.85915493,-19.60784314,7.843137255,0,-3.571428571
Travis County,13.87164559,-3.209459459,-2.702702703,5.555555556,-15.90909091,0,-1.593625498
Travis County,14.00293487,-4.197080292,0,0,-1.459854015,20,1.237623762
Travis County,14.20046263,-1.712328767,40,0,-20.58823529,0,32.53012048
Travis County,14.43181126,-4.556650246,-14.58333333,500,2.5,0,17.36111111
Travis County,14.46531745,-4.144385027,3.03030303,50,0.961538462,0,-7.476635514
Travis County,14.48671894,-8.349900596,28.57142857,266.6666667,-11.02941176,-100,-3.512880562
Travis County,14.60095082,-6.605019815,0,0,17.39130435,0,-10.43956044
Travis County,14.60701044,-3.931623932,-9.195402299,41.66666667,19.04761905,-100,0.412371134
Travis County,14.69194997,-2.308626974,26.66666667,0,-18.07228916,0,6.451612903
Travis County,14.77387483,-4.677623262,-2.564102564,0,-3.448275862,0,-3.084832905
Travis County,14.81613625,-6.134969325,0,0,9.589041096,0,3.333333333
Travis County,14.9592392,-1.601830664,7.692307692,0,14.66666667,0,-12.75167785
Travis County,15.00952816,-0.489596083,22.72727273,0,-11.25,0,-10.90909091
Travis County,15.06310608,-2.280912365,-9.090909091,-50,-11.23595506,0,12.28070175
Travis County,15.10590895,-2.339181287,-16.12903226,-11.11111111,1.680672269,0,5.294117647
Travis County,15.2050528,-0.792751982,0,0,-1.449275362,0,3.75
Travis County,15.31824555,-5.583756345,2.836879433,0,9.302325581,0,-1.630434783
Travis County,15.96233016,-1.805555556,21.42857143,0,1.324503311,0,16.25
Travis County,15.97906227,-2.459016393,-4.761904762,-57.14285714,2.083333333,0,7.051282051
Travis County,16.86008219,-5,21.42857143,200,4.511278195,200,-0.675675676
Travis County,17.02322786,-8.037383178,11.9205298,-3.703703704,-5.813953488,0,-3.454894434
Travis County,18.12870567,-8.925318761,-2.150537634,-37.5,-9.523809524,0,-4.552129222
Travis County,18.39852045,-1.054018445,-5.617977528,18.18181818,-10,0,-0.452488688
Travis County,21.69458647,0,71.42857143,133.3333333,6.666666667,0,-6.52173913
Travis County,21.87981035,-2.470741222,-13.66906475,400,27.27272727,0,22.43589744
Travis County,23.06131116,0.250626566,-5.263157895,0,1.801801802,0,4.06504065
Travis County,23.1612784,-8.379888268,3.225806452,0,3.448275862,0,1.351351351
Travis County,26.025714,-2.43902439,-9.375,-100,18.91891892,0,-6.572769953
Travis County,28.58865913,-3.896103896,6.451612903,0,2.857142857,0,10.90909091
Travis County,40.16608379,-1.907032181,-18.75,0,-15.78947368,0,9.223300971
Travis County,53.30080369,1.911589008,35.48387097,50,-21.42857143,0,17.91044776
Travis County,53.35799456,-0.483675937,-3.03030303,-33.33333333,9.195402299,0,-5.797101449
Travis County,58.46702108,0.826446281,-1.492537313,0,5.555555556,0,-7.114624506
Travis County,80.78253035,-2.624309392,14.28571429,-36.36363636,-6.382978723,0,-2.329749104
Travis County,99.76081831,-5.648267009,77.27272727,25,13.10344828,-100,-2.877697842
Travis County,323.0237843,-3.552397869,-6.097560976,16.66666667,-16.23931624,0,2.657807309
Travis County,511.952391,-13.15372425,0,50,21.875,0,-0.694444444
Travis County,529.5678077,-3.623188406,-1.041666667,0,22.22222222,0,-2.594339623
Travis County,532.9536592,0.273224044,-10.95890411,25,100,0,1.331557923
Travis County,1136.078924,-8.870967742,9.722222222,-25,33.33333333,0,-0.396825397
Travis County,1138.990841,-4.754358162,6.818181818,100,16.66666667,0,-5.102040816
Travis County,1173.926491,-1.157024793,-2.608695652,80,-1.639344262,-50,1.658374793
Travis County,1176.939809,-0.37037037,-6.060606061,0,47.05882353,0,-14.85587583
Tulsa County,0.104252827,0.394218134,-12.5,5.882352941,0,0,-2.53164557
Tulsa County,0.742306915,-0.261780105,2.040816327,-2.777777778,4.761904762,0,3.896103896
Tulsa County,1.343316688,0.254129606,0,3.03030303,-11.53846154,-50,-3.174603175
Tulsa County,1.673950382,0.510855683,3.846153846,8.196721311,4,100,-8.695652174
Tulsa County,1.696952986,0.524934383,2,2.857142857,9.090909091,0,2.5
Tulsa County,1.782540709,-1.867995019,-10,17.39130435,0,0,4.545454545
Tulsa County,2.117956341,-1.344743276,10,4.444444444,-16.66666667,0,-5.479452055
Tulsa County,2.78862718,0.278164117,6.25,5.882352941,0,0,2.325581395
Tulsa County,2.839490546,-1.305483029,0,11.11111111,12.5,0,12.19512195
Tulsa County,3.253004158,-2.496532594,3.921568627,11.11111111,6.153846154,0,2.272727273
Tulsa County,3.795583858,-0.905562743,15.78947368,0,16.66666667,0,-13.1147541
Tulsa County,4.289416064,-0.529100529,9.803921569,10,-7.407407407,0,-1.086956522
Tulsa County,4.297051838,1.276595745,1.041666667,-5.084745763,-7.142857143,0,3.488372093
Tulsa County,4.401079767,-1.394169835,40.74074074,-8.823529412,17.39130435,0,-8.196721311
Tulsa County,4.531608095,0.858369099,4.347826087,-4.838709677,7.692307692,0,0.584795322
Tulsa County,5.394024244,-0.91383812,-6.818181818,0,0,0,16.98113208
Tulsa County,5.505857829,1.976284585,5.555555556,23.68421053,0,100,-9.482758621
Tulsa County,5.96991697,-2.521008403,11.34020619,3.571428571,15.38461538,0,5.056179775
Tulsa County,7.980801326,-1.291989664,8.771929825,-6.382978723,-18.18181818,-50,2.857142857
Tulsa County,8.705914554,-1.062416999,10.34482759,-9.459459459,0,-50,15
Tulsa County,10.54350107,-1.449275362,6.097560976,-7.894736842,7.142857143,0,4.838709677
Tulsa County,10.90290535,-0.654450262,17.74193548,2.272727273,-8.333333333,0,-5.555555556
Tulsa County,11.07190679,-4.388297872,14.28571429,2.272727273,2,0,9.89010989
Tulsa County,11.14877931,-1.947148818,7.8125,2.222222222,5.882352941,0,-3
Tulsa County,11.26515868,-3.413940256,-4.716981132,15,7.246376812,0,3.333333333
Tulsa County,11.51048984,-3.213367609,-23.68421053,19.35483871,-3.703703704,100,7.142857143
Tulsa County,12.76276574,-1.152737752,-11.71171171,5.172413793,37.5,0,3.448275862
Tulsa County,13.29627835,-0.495662949,-9.090909091,-2.127659574,20,0,-4.347826087
Tulsa County,14.06841408,-4.347826087,-8.219178082,15.55555556,-6.060606061,0,10.78431373
Tulsa County,14.23324507,-0.802139037,-6.896551724,0,0,0,-9.230769231
Tulsa County,14.89171311,-3.681885125,9.900990099,0,-2.702702703,0,6.451612903
Tulsa County,14.94957791,-0.287356322,2.777777778,0,-46.66666667,0,-6.951871658
Tulsa County,16.64622935,-1.296596434,1.298701299,-9.677419355,-23.52941176,0,4.347826087
Tulsa County,18.5203151,-3.553299492,-27.77777778,7.407407407,-8.333333333,0,13.04347826
Tulsa County,23.13249071,0.59311981,-26.92307692,-12.82051282,0,0,-7.01754386
Tulsa County,50.1767679,-0.139470014,-11.42857143,-9.259259259,-3.448275862,0,3.846153846
Tulsa County,51.30848841,-0.523560209,30.76923077,-22.03389831,-8.695652174,0,-6.557377049
Tulsa County,70.08813003,-1.879699248,13.04347826,3.389830508,-3.846153846,0,1.470588235
Tulsa County,213.1734793,-2.151898734,7.042253521,5.555555556,20,0,0
Tulsa County,214.823244,-1.061007958,0,-25.80645161,-16.66666667,-100,42.42424242
Tulsa County,227.5490278,-0.803858521,-3.144654088,-3.125,-7.608695652,0,0
Tulsa County,1107.533771,-2.442333786,15.6626506,6.25,12.06896552,0,6.172839506
Tuscaloosa County,10.06454139,-1.136363636,-1.391650099,-80,10.52631579,-100,22.22222222
Tuscaloosa County,215.3397181,-3.296703297,2.028397566,-28.57142857,-9.523809524,0,16.12903226
Union County,-4.166221499,-0.618811881,-13.66906475,100,0,0,9.239130435
Union County,2.542631362,-1.416765053,7.462686567,0,14,0,-8.333333333
Union County,2.941908382,-2.275449102,13.88888889,0,17.54385965,0,7.272727273
Union County,3.1560905,1.824817518,-14.28571429,25,0,-50,-13.63636364
Union County,3.183536822,-1.201923077,-8.411214953,0,22.72727273,0,22.22222222
Union County,3.677774061,-3.18627451,7.317073171,0,13.43283582,0,16.94915254
Union County,3.996270689,-1.101591187,8.59375,0,-25,0,-0.540540541
Union County,4.010405064,2.125,-6.569343066,-33.33333333,-20,0,5.714285714
Union County,4.232167246,-0.120048019,0,0,15.78947368,100,4.347826087
Union County,5.704938334,-1.075268817,2.380952381,-20,0,0,-22.36842105
Union County,8.445778625,-1.622971286,-5.617977528,-50,17.85714286,-100,-9.090909091
Union County,10.39383158,-1.822916667,-1.075268817,100,1.282051282,0,9.375
Union County,10.80070735,-5.490196078,-0.840336134,-25,14.28571429,0,-1.030927835
Union County,11.0352829,-0.23557126,-1.470588235,0,2.040816327,0,-1.639344262
Union County,11.04708422,-3.260869565,3.488372093,-50,3.703703704,0,30.50847458
Union County,11.49109085,-3.561253561,12.30769231,0,0.952380952,0,3.636363636
Union County,12.58370562,-2.784810127,5.681818182,0,2.631578947,0,-7.246376812
Union County,13.71320245,-0.249376559,3.007518797,50,-23.07692308,0,0.574712644
Union County,21.53022669,-4.732254047,-0.833333333,100,16.66666667,0,-3.482587065
Union County,37.75236786,3.22180917,-25.69444444,300,5.555555556,0,2.985074627
Union County,41.47075207,0.25,4.724409449,-33.33333333,-23.52941176,0,7.407407407
Union County,57.97299791,-6.896551724,16.07142857,0,11.70212766,0,2.803738318
Union County,516.4546123,-11.53846154,3.28358209,0,0.892857143,-100,5.325443787
Utah County,3.643389917,-0.756756757,33.33333333,-16.66666667,-10.52631579,-16.66666667,7.594936709
Utah County,9.76987156,-1.104972376,-16.66666667,-33.33333333,11.11111111,-20,-3.75
Utah County,12.31074177,-0.644468314,50,0,5.555555556,0,3.947368421
Utah County,12.96393983,-0.742574257,-18.18181818,100,-18.75,20,-0.641025641
Utah County,13.82038615,-1.416122004,50,-40,5.882352941,0,-5.882352941
Utah County,15.86449512,-3.452380952,62.5,-20,-31.81818182,-14.28571429,4.469273743
Utah County,1275.239882,-2.884615385,10,-33.33333333,3.225806452,-23.07692308,-1.265822785
Vanderburgh County,43.76183899,-0.27100271,2.808988764,0,0,-25,-8.888888889
Ventura County,1.047946814,-3.18627451,0,-50,-8.943089431,100,-8.620689655
Ventura County,1.261983889,-2.53929867,0,-50,1.052631579,0,-3.225806452
Ventura County,2.361297844,-1.614763552,10.52631579,-33.33333333,10.9375,0,-18.26923077
Ventura County,3.60281098,-2.060606061,-7.142857143,20,20,0,0.235294118
Ventura County,3.743544634,-3.002610966,13.79310345,20,-16.09195402,50,3.65448505
Ventura County,3.995785582,0.740740741,27.27272727,100,4.237288136,-100,4.191616766
Ventura County,4.101397173,1.631116688,10,-66.66666667,-0.840336134,0,0
Ventura County,5.006311378,0.797266515,0,-6.25,-13.63636364,-50,-0.458715596
Ventura County,6.267980087,-3.050847458,12.5,6.666666667,15.78947368,-100,0.230414747
Ventura County,6.617264578,-14.23267327,-19.23076923,0,13.33333333,0,7.511737089
Ventura County,8.222164867,-6.325706595,6.060606061,0,0,133.3333333,5.769230769
Ventura County,8.269499581,4.035308953,-26.31578947,-28.57142857,-13.79310345,-33.33333333,-2.745995423
Ventura County,8.527176901,1.738122827,0,-5.882352941,22.22222222,-33.33333333,1.395348837
Ventura County,9.287019747,-4.539385848,53.84615385,-50,-3.539823009,0,6.857142857
Ventura County,9.324272422,-7.507082153,0,0,5.309734513,50,0.784313725
Ventura County,10.17220706,-4.962779156,33.33333333,33.33333333,5.208333333,-100,-3.333333333
Ventura County,10.33648062,-1.697127937,-5,25,-7.920792079,0,-4.597701149
Ventura County,10.36926776,-3.684879288,-11.11111111,0,2.040816327,0,-1.846153846
Ventura County,10.62345765,-6.909547739,-16.66666667,27.27272727,10.71428571,0,-6.775700935
Ventura County,10.7907967,-5.189873418,-7.142857143,100,0.892857143,-50,10.06289308
Ventura County,10.8671789,-7.070707071,0,166.6666667,1.470588235,-50,5.895196507
Ventura County,11.22734258,-3.282532239,-23.80952381,-50,11.26760563,0,14.11764706
Ventura County,11.30956697,-6.424242424,-31.25,0,1.265822785,0,13.40206186
Ventura County,11.77766451,-7.226107226,-33.33333333,-31.25,27.27272727,0,-1.609195402
Ventura County,12.51992391,-0.600961538,0,20,-1.041666667,0,2.762430939
Ventura County,13.58864128,-3.861517976,26.31578947,20,-8.108108108,0,0.420168067
Ventura County,14.57354006,-5.745341615,-42.85714286,6.25,-18.84057971,-100,4.12371134
Ventura County,15.06143913,-2.298850575,-2.857142857,0,1.369863014,-57.14285714,3.333333333
Ventura County,30.90504137,-11.07491857,17.39130435,29.41176471,-1.612903226,-20,1.296829971
Ventura County,31.74779307,-0.79787234,-77.77777778,0,5.649717514,33.33333333,-1.176470588
Ventura County,36.05994103,0,20.83333333,0,-2.247191011,0,3.793103448
Ventura County,41.54322847,-0.125944584,11.76470588,-22.22222222,-13.43283582,200,6.067961165
Ventura County,76.4263602,0.758533502,-9.090909091,200,2.586206897,0,-9.72972973
Ventura County,79.56486684,-8.660351827,-7.407407407,14.28571429,0,0,2.481389578
Ventura County,314.9892731,-7.765667575,105.5555556,-12.5,4.464285714,50,5.263157895
Ventura County,1170.089469,-1.396648045,-10,0,-13.07692308,-33.33333333,6.25
Ventura County,1229.482589,-7.852760736,35.71428571,66.66666667,-2.631578947,-50,13.33333333
Virginia Beach City,0.693254229,-2.707581227,0.641025641,0,14.28571429,-50,3.409090909
Virginia Beach City,1.185909847,0.49833887,-0.448430493,33.33333333,-7.272727273,0,5.555555556
Virginia Beach City,1.284610734,-0.643500644,3.90625,-20,15.625,0,-15.38461538
Virginia Beach City,1.466118845,-0.538358008,-1.315789474,-50,-4.651162791,0,5.063291139
Virginia Beach City,1.751683637,-1.408450704,1.666666667,-33.33333333,0,-50,5.194805195
Virginia Beach City,2.072051492,-0.142857143,-0.546448087,0,-6.976744186,0,1.234567901
Virginia Beach City,2.188223408,-3.529411765,4.867256637,0,2.803738318,0,1.298701299
Virginia Beach City,2.206795537,1.865671642,-12.21374046,0,-18.18181818,-100,14.28571429
Virginia Beach City,2.211619866,0.260756193,1.526717557,33.33333333,-5,0,-7.246376812
Virginia Beach City,2.221706116,-0.647668394,-1.503759398,-25,8.108108108,0,4.545454545
Virginia Beach City,2.273873185,0.810810811,-7.534246575,100,-2.127659574,0,4.705882353
Virginia Beach City,2.318787237,-0.742115028,-2.229299363,0,2.777777778,100,0
Virginia Beach City,2.332848911,-1.652892562,1.801801802,-50,4.901960784,0,1.315789474
Virginia Beach City,2.493640464,1.869158879,-3.583061889,50,-2.702702703,-50,6.593406593
Virginia Beach City,2.6569123,0.618811881,-9.401709402,0,10.52631579,-100,12.06896552
Virginia Beach City,2.833280388,0.135317997,-2.666666667,0,14.63414634,-50,2.409638554
Virginia Beach City,2.879152483,-4.005722461,9.89010989,0,2.5,-100,6.097560976
Virginia Beach City,2.956052903,-1.343101343,1.739130435,0,5.555555556,0,3.571428571
Virginia Beach City,3.157880787,-0.596125186,-4,0,21.95121951,0,9.195402299
Virginia Beach City,3.351840492,-1.28440367,0.675675676,0,-4.166666667,0,4.12371134
Virginia Beach City,3.39032411,-0.78023407,-0.751879699,25,0,100,-3.125
Virginia Beach City,3.395530789,-2.264808362,5.063291139,0,0.909090909,0,-2.564102564
Virginia Beach City,3.451870693,0.73800738,-6.603773585,100,0,0,-7.692307692
Virginia Beach City,3.57052438,0,-2.962962963,0,6.52173913,0,4.494382022
Virginia Beach City,3.602560313,2.075702076,-19.19191919,-50,-4.761904762,0,3.333333333
Virginia Beach City,3.750701514,-5.204460967,3.355704698,0,-4.347826087,0,7.920792079
Virginia Beach City,3.772327269,-1.960784314,2.008032129,50,4.504504505,0,-13.15789474
Virginia Beach City,3.988723973,-2.49017038,12.87878788,-40,-5.263157895,-50,9.677419355
Virginia Beach City,4.626819977,0.268096515,-1.526717557,0,-8.163265306,0,-1.075268817
Virginia Beach City,4.733274821,0.899550225,-13.54166667,0,4,-100,13.68421053
Virginia Beach City,5.199592419,-0.588235294,3.896103896,0,-27.27272727,-100,8.256880734
Virginia Beach City,8.570787486,-0.86100861,-17.04545455,0,-3.571428571,100,13.04347826
Virginia Beach City,9.395657147,-1.604278075,6.201550388,-50,22.22222222,0,-18.47826087
Virginia Beach City,9.750899378,-1.090909091,-3.149606299,0,-4.310344828,0,13.63636364
Virginia Beach City,9.936769346,-0.407608696,-9.558823529,0,6.382978723,100,0
Virginia Beach City,10.03758148,-1.679389313,4.395604396,0,4.444444444,0,-4.12371134
Virginia Beach City,11.33167055,-2.389705882,-0.406504065,0,3.603603604,0,9.333333333
Virginia Beach City,12.23174003,-3.940217391,8.02919708,0,-1.818181818,0,-10.66666667
Virginia Beach City,14.42102691,-2.751196172,10,0,40,100,11.29032258
Virginia Beach City,14.50432521,-2.674591382,9.638554217,0,-13.46153846,0,-10.18518519
Virginia Beach City,14.89313336,-1.075268817,-8.724832215,-33.33333333,30.55555556,0,2.941176471
Virginia Beach City,19.33734565,-2.169625247,-1.875,33.33333333,16.66666667,0,13.55932203
Volusia County,-2.356653673,-1.199563795,20,0,10.52631579,0,-10.34482759
Volusia County,3.522100209,-0.986842105,-1.379310345,200,0,0,-9.183673469
Volusia County,4.238931404,-5.45212766,-16.21621622,0,5,0,3.149606299
Volusia County,4.994279636,-0.868621064,40,50,5.263157895,-16.66666667,15.38461538
Volusia County,5.215845735,-3.821656051,8.870967742,-100,10,0,2.830188679
Volusia County,5.286041442,-5.562913907,6.666666667,0,0,0,0.305810398
Volusia County,6.045058052,0.109170306,-4.761904762,0,5.555555556,0,11.53846154
Volusia County,6.474884806,-1.573849879,1.960784314,0,6.666666667,-100,8.049535604
Volusia County,6.490371903,-5.646173149,13.26530612,-25,-9.090909091,0,8.857142857
Volusia County,6.783310062,-2.847754655,5.714285714,0,15,-80,0
Volusia County,6.81250758,2.132998745,-6.034482759,0,50,0,0.647249191
Volusia County,7.173399571,-1.96801968,-5.769230769,-42.85714286,37.5,0,0.286532951
Volusia County,7.213911817,3.37922403,5.154639175,-30,-16.66666667,0,-1.524390244
Volusia County,7.287875508,-3.194103194,10.09174312,0,100,0,-2.572347267
Volusia County,8.117958548,-0.38071066,3.333333333,0,66.66666667,0,4.95049505
Volusia County,12.25496827,-6.311360449,-4.166666667,0,-18.18181818,0,6.402439024
Volusia County,12.94454027,-11.25175809,15.05376344,0,-9.523809524,0,-3.307888041
Volusia County,14.6190037,-2.254791432,-2.702702703,-100,4.347826087,0,8.333333333
Volusia County,17.03397694,-11.56893819,0.934579439,0,42.10526316,0,4.210526316
Volusia County,17.70001934,-1.914414414,15.90909091,-100,-4,0,14.81481481
Volusia County,17.71939755,-6.586826347,-5.072463768,100,11.11111111,0,3.151862464
Volusia County,18.22970345,-3.69088812,16.66666667,600,0,-100,21.53846154
Volusia County,20.73820639,-3.460620525,11.95652174,400,10.52631579,0,-1.123595506
Volusia County,22.25769878,-1.986754967,-8.333333333,-50,19.04761905,0,3.846153846
Volusia County,29.45567157,-6.146179402,1.398601399,0,-8.333333333,0,13.48314607
Volusia County,318.637753,-1.180257511,25,0,-13.63636364,20,20.93023256
Volusia County,1094.231348,0.498753117,-4.426559356,-66.66666667,0,0,6.481481481
Volusia County,1149.84674,0.117508813,7.407407407,-16.66666667,-34.14634146,0,-4.6875
Volusia County,1174.497049,-0.883002208,-13.63636364,-33.33333333,83.33333333,0,3.278688525
Volusia County,1236.289752,1.822600243,-18.5840708,-100,-9.523809524,0,-1.111111111
Wake County,-5.736344091,-0.121506683,-15,0,18.86792453,0,-5.128205128
Wake County,0.500095559,1.920236337,-18.18181818,0,43.66197183,100,-48.71794872
Wake County,0.741153647,-2.442159383,6.194690265,-25,27.77777778,0,-8.333333333
Wake County,1.265545303,-4.266211604,14.51612903,0,5.882352941,0,4.444444444
Wake County,1.278635662,0.995024876,-12.5,-66.66666667,0.555555556,0,-8.474576271
Wake County,1.335503937,-2.954545455,7.382550336,-57.14285714,0,0,6.451612903
Wake County,1.350523199,-4.761904762,-18.91891892,0,5.952380952,0,27.90697674
Wake County,1.551734093,-0.796178344,-1.724137931,-25,0.724637681,0,5.128205128
Wake County,1.624615816,-5.939004815,8.771929825,0,10.07194245,0,9.756097561
Wake County,2.022230749,-1.34529148,2.75862069,0,-0.571428571,0,29.16666667
Wake County,2.102279004,-0.367647059,3.260869565,-33.33333333,8.108108108,0,0
Wake County,2.351808579,-0.414937759,7.692307692,0,-7.857142857,-50,21.05263158
Wake County,2.398017493,-1.498637602,-7.142857143,0,10.23622047,100,2.702702703
Wake County,2.40962468,-0.441176471,9.392265193,0,-1.388888889,-50,56
Wake County,2.569070981,-1.81598063,4.918032787,0,8.695652174,200,-2.777777778
Wake County,2.779561036,0.374064838,2.479338843,-20,0,0,-5.084745763
Wake County,2.98178209,-2.673796791,4.225352113,-16.66666667,3.703703704,0,-8.510638298
Wake County,3.08408642,-4.086538462,0,-33.33333333,24.07407407,-100,-2.040816327
Wake County,3.120197409,0.136425648,5,-25,-1.550387597,0,-3.896103896
Wake County,3.321348985,1.383125864,-15.78947368,-42.85714286,4.032258065,-100,20.3125
Wake County,3.377698494,-4.496788009,3.571428571,0,1.449275362,0,6.666666667
Wake County,3.395971528,-0.122399021,-7.142857143,50,-1.754385965,50,12.82051282
Wake County,3.403845727,3.667481663,-12.10428305,66.66666667,66.66666667,0,16.66666667
Wake County,3.526310044,-1.011378003,-6.363636364,20,78.26086957,-100,-5
Wake County,3.828829016,-5.854800937,10,0,3.448275862,0,-10.60606061
Wake County,3.832172792,0.372670807,-0.840336134,100,7.142857143,0,-6.796116505
Wake County,3.897624205,-1.983002833,2.016129032,50,40,0,-2.803738318
Wake County,3.902108001,-5.093167702,16.93548387,-50,6.25,100,-3.571428571
Wake County,3.931305442,-0.851581509,-0.847457627,150,0,0,3.636363636
Wake County,3.978148711,1.323529412,-15.09433962,-20,-37.14285714,0,6.428571429
Wake County,4.033670124,-3.315649867,-7.692307692,-16.66666667,38.63636364,-100,4.347826087
Wake County,4.075887736,0.578034682,4.47761194,0,-29.03225806,0,-42.85714286
Wake County,4.102314684,-4.247787611,0.940438871,0,-2.631578947,0,-0.492610837
Wake County,4.103683469,-5.924855491,-0.395256917,0,-14.28571429,0,7.692307692
Wake County,4.185358826,-2.506265664,-1.049868766,100,2.985074627,0,5.729166667
Wake County,4.192644519,1.618929016,-10.67961165,-40,12.12121212,0,-4
Wake County,4.25281546,2.170767004,-7.116104869,0,0,0,3.883495146
Wake County,4.272700088,-2.576112412,0.527704485,0,-15.625,0,3.703703704
Wake County,4.275887352,-8.955223881,1.336898396,0,6.666666667,0,4.419889503
Wake County,4.316900225,-8.411214953,10.28938907,150,-2.173913043,0,2.139037433
Wake County,4.382557226,2.702702703,-9.090909091,-33.33333333,6.666666667,0,-1.098901099
Wake County,4.530212702,0.772200772,-1.547987616,-28.57142857,-6.25,0,6.50887574
Wake County,4.643956817,-0.128369705,-1.739130435,33.33333333,-7.692307692,0,5
Wake County,4.71518845,-1.109057301,-3.416149068,0,24.32432432,0,-7.425742574
Wake County,4.726467424,0.780031201,-4.444444444,-25,6.422018349,0,-9.090909091
Wake County,4.799381809,-3.598971722,3.978779841,-25,-5.797101449,0,-2.955665025
Wake County,4.805050061,0.282885431,-3.448275862,-100,0,0,9.090909091
Wake County,4.81029788,-1.595092025,3.418803419,0,6.666666667,0,3.50877193
Wake County,4.821853446,1.568627451,-1.823708207,16.66666667,-23.80952381,0,11.18421053
Wake County,4.894342169,0.877192982,-15,0,-12.5,0,14.44444444
Wake County,4.952545901,-1.632653061,-1.166180758,-80,-6.666666667,0,4.712041885
Wake County,4.970742167,-2.671755725,-0.903614458,100,-19.23076923,0,-1.298701299
Wake County,4.978697879,-0.422535211,-4.395604396,0,35.71428571,0,8.910891089
Wake County,5.242691469,-1.53256705,0.943396226,-20,6.666666667,0,-2.777777778
Wake County,5.254181508,-0.584795322,0,66.66666667,-2.777777778,0,6.870229008
Wake County,5.659085756,-1.960784314,-1.136363636,50,13.13131313,0,-5.813953488
Wake County,5.683557608,-6.43153527,5.014749263,0,54.76190476,-100,-4.5
Wake County,5.856153461,-4.280155642,-0.46728972,0,-25,0,-5.714285714
Wake County,5.970989196,-5.445544554,17.79661017,0,-33.33333333,0,4.166666667
Wake County,6.300429619,-1.384615385,3.448275862,33.33333333,-2.678571429,-100,22.22222222
Wake County,6.558274361,-0.527704485,3.539823009,0,-2.222222222,0,-6.12244898
Wake County,7.044388058,1.376146789,-6.382978723,20,4.210526316,-33.33333333,4.87804878
Wake County,7.740356775,3.095975232,-10.46511628,0,-13.79310345,200,5.555555556
Wake County,7.781649533,-5.977011494,15.71428571,0,36.36363636,0,0
Wake County,8.696186837,-5.896226415,-3.813559322,-20,46.66666667,0,-16.66666667
Wake County,9.730737397,1.660280971,-1.941747573,-16.66666667,2.43902439,0,-19.73684211
Wake County,9.939307439,-4.315659679,0,100,18.66666667,-66.66666667,-4.285714286
Wake County,10.02753454,-3.308823529,48.71794872,-66.66666667,-30.35714286,-33.33333333,18.18181818
Wake County,10.16462235,-6.923076923,30,-60,2.247191011,0,18.18181818
Wake County,10.29116665,-3.193033382,3.333333333,0,13.63636364,0,-1.342281879
Wake County,10.33728552,-1.833568406,-4.166666667,200,-21.05263158,0,11.66666667
Wake County,10.42433111,-2.23390276,-1.515151515,16.66666667,9.090909091,0,6
Wake County,10.42843524,-0.144927536,8.641975309,0,-13.7254902,-50,20
Wake County,10.56215598,-3.54767184,-4.213483146,500,13.84615385,0,-4.188481675
Wake County,10.57551613,-0.985221675,-6.493506494,-100,6.077348066,0,-24.07407407
Wake County,10.72428492,-3.055555556,-4.761904762,-33.33333333,0.775193798,0,7.608695652
Wake County,10.72463398,-4.020100503,-2.97029703,-20,30.95238095,0,1.639344262
Wake County,10.92731385,-3.240740741,-2.459016393,0,22.22222222,0,5.607476636
Wake County,11.12663961,-1.234567901,-8.333333333,-40,-8.196721311,0,-18.75
Wake County,11.36976268,-0.392670157,-5.035971223,50,10,0,0
Wake County,11.40386213,-2.58302583,2.105263158,0,7.5,0,8.333333333
Wake County,11.53955972,-1.701570681,-6.896551724,0,29.41176471,0,29.62962963
Wake County,11.55739122,-3.2,1.020408163,33.33333333,3.076923077,-100,-1.52284264
Wake County,11.64832164,-1.976284585,13.33333333,33.33333333,4.347826087,0,-22.07792208
Wake County,11.78555213,-2.203856749,-1.01010101,0,-1.492537313,0,-1.030927835
Wake County,11.80004326,-10.16260163,-0.312989045,0,-8.333333333,0,7.272727273
Wake County,12.06966046,0.128865979,-1.282051282,0,0,0,-9.900990099
Wake County,12.09608966,0.486618005,-10.29411765,0,9.523809524,0,-2.702702703
Wake County,12.21483394,-0.460829493,-3.174603175,0,-25,0,-4.464285714
Wake County,12.28436168,0.751879699,-5.286343612,0,-2.272727273,0,15.71428571
Wake County,12.33176274,-2.529960053,10.37037037,-50,9.090909091,0,2.857142857
Wake County,12.46359473,3.548795944,-17.64705882,0,-3.389830508,100,-13.33333333
Wake County,12.61066609,-6.958762887,9.375,-50,35.95505618,100,1.492537313
Wake County,12.61642609,-3.167420814,-3.296703297,0,9.090909091,0,4.519774011
Wake County,13.21257618,-1.033057851,2.564102564,-50,2.197802198,0,-12.30769231
Wake County,13.96048021,0.626566416,-7.207207207,25,-17.5,0,4.166666667
